"","group","taxonomy"
"9917","animal_parasites_or_symbionts;human_associated;human_pathogens_all;human_pathogens_gastroenteritis","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;alcalifaciens"
"9918","animal_parasites_or_symbionts;human_associated;human_pathogens_all;human_pathogens_gastroenteritis;ureolysis","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;rettgeri"
"9919","animal_parasites_or_symbionts;human_associated;human_pathogens_all;human_pathogens_septicemia","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;stuartii"
"9920","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;aichiensis"
"9921","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;beddingii"
"9922","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;bovienii"
"9923","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;budapestensis"
"9924","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;cabanillasii"
"9925","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;doucetiae"
"9926","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;eapokensis"
"9927","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;ehlersii"
"9928","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;griffiniae"
"9929","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;hominickii"
"9930","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;indica"
"9931","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;innexi"
"9932","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;ishibashii"
"9933","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;japonica"
"9934","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;khoisanae"
"9935","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;koppenhoeferi"
"9936","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;kozodoii"
"9937","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;lircayensis"
"9938","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;magdalenensis"
"9939","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;mauleonii"
"9940","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;miraniensis"
"9941","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;nematophila"
"9942","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;poinarii"
"9943","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;romanii"
"9944","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;stockiae"
"9945","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;szentirmaii"
"9946","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;thuongxuanensis"
"9947","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;vietnamensis"
"9948","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;yunnanensis"
"9949","plant_pathogen;ureolysis","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;alni"
"9950","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;nigrifluens"
"9951","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;populi"
"9952","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;roseae"
"9953","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;rubrifaciens"
"9954","chemoheterotrophy;fermentation;plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;salicis"
"9955","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;dadantii"
"9956","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;dianthicola"
"9957","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;solani"
"9958","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;zeae"
"9959","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Lonsdalea;quercina"
"9960","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;atrosepticum"
"9961","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;betavasculorum"
"9962","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;cacticida"
"9963","nitrate_ammonification;nitrate_reduction;nitrate_respiration;nitrite_ammonification;nitrite_respiration;nitrogen_respiration;plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;carotovorum"
"9964","plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;wasabiae"
"9965","chemoheterotrophy;fermentation;plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Ewingella;americana"
"9966","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;aquatilis"
"9967","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;bockelmannii"
"9968","animal_parasites_or_symbionts;chemoheterotrophy;fermentation;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;entomophila"
"9969","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;ficaria"
"9970","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;fonticola"
"9971","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;grimesii"
"9972","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;inhibens"
"9973","chemoheterotrophy;chitinolysis;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;liquefaciens"
"9974","animal_parasites_or_symbionts;chemoheterotrophy;chitinolysis;fermentation;human_associated;human_pathogens_all;nitrate_ammonification;nitrate_reduction;nitrate_respiration;nitrite_ammonification;nitrite_respiration;nitrogen_respiration;plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;marcescens"
"9975","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;microhaemolytica"
"9976","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;myotis"
"9977","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;nematodiphila"
"9978","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;nevei"
"9979","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;odorifera"
"9980","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;oryzae"
"9981","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;plymuthica"
"9982","chemoheterotrophy;fermentation;plant_pathogen","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;proteamaculans"
"9983","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;quinivorans"
"9984","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;rhizosphaerae"
"9985","animal_parasites_or_symbionts;chemoheterotrophy;fermentation;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;rubidaea"
"9986","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;symbiotica"
"9987","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;ureilytica"
"9988","chemoheterotrophy;fermentation","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;vespertilionis"
"9989","animal_parasites_or_symbionts","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;bercovieri"
"9990","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;enterocolitica"
"9991","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;entomophaga"
"9992","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;frederiksenii"
"9993","nitrate_reduction","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;intermedia"
"9994","animal_parasites_or_symbionts;human_associated;human_pathogens_all;human_pathogens_gastroenteritis","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;kristensenii"
"9995","animal_parasites_or_symbionts;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;mollaretii"
"9996","animal_parasites_or_symbionts;human_associated;human_pathogens_all;invertebrate_parasites;nitrate_reduction","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;pestis"
"9997","animal_parasites_or_symbionts;human_associated;human_pathogens_all;human_pathogens_gastroenteritis;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;pseudotuberculosis"
"9998","intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;lusitana"
"9999","intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;siphonis"
"10000","animal_parasites_or_symbionts;human_associated;human_pathogens_all;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;burnetii"
"10001","animal_parasites_or_symbionts;intracellular_parasites;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Rickettsiella;chironomi"
"10002","animal_parasites_or_symbionts;intracellular_parasites;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Rickettsiella;grylli"
"10003","animal_parasites_or_symbionts;intracellular_parasites;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Rickettsiella;massiliensis"
"10004","animal_parasites_or_symbionts;intracellular_parasites;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Rickettsiella;popilliae"
"10005","animal_parasites_or_symbionts;intracellular_parasites;invertebrate_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Rickettsiella;stethorae"
"10006","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;adelaidensis"
"10007","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all;human_pathogens_pneumonia;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;anisa"
"10008","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;antarctica"
"10009","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;beliardensis"
"10010","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;birminghamensis"
"10011","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;bononiensis"
"10012","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;bozemanae"
"10013","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;brunensis"
"10014","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;busanensis"
"10015","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;cardiaca"
"10016","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;cherrii"
"10017","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;cincinnatiensis"
"10018","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;drancourtii"
"10019","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;dresdenensis"
"10020","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;drozanskii"
"10021","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;dumoffii"
"10022","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;erythra"
"10023","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;fairfieldensis"
"10024","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;fallonii"
"10025","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;feeleii"
"10026","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;geestiana"
"10027","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;gormanii"
"10028","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;gratiana"
"10029","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;gresilensis"
"10030","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;hackeliae"
"10031","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;impletisoli"
"10032","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;israelensis"
"10033","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;jamestowniensis"
"10034","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;jordanis"
"10035","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;lansingensis"
"10036","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;londiniensis"
"10037","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;longbeachae"
"10038","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;lytica"
"10039","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;maceachernii"
"10040","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;maioricensis"
"10041","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;massiliensis"
"10042","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;micdadei"
"10043","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;moravica"
"10044","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;nagasakiensis"
"10045","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;nautarum"
"10046","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;norrlandica"
"10047","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;oakridgensis"
"10048","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;parisiensis"
"10049","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;pneumophila"
"10050","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;qingyii"
"10051","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;quateirensis"
"10052","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;quinlivanii"
"10053","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;resiliens"
"10054","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;rowbothamii"
"10055","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;rubrilucens"
"10056","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;sainthelensi"
"10057","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;santicrucis"
"10058","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;saoudiensis"
"10059","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;septentrionalis"
"10060","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;shakespearei"
"10061","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;spiritensis"
"10062","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;steelei"
"10063","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;steigerwaltii"
"10064","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;taurinensis"
"10065","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;thermalis"
"10066","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;tucsonensis"
"10067","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;tunisiensis"
"10068","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;wadsworthii"
"10069","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;waltersii"
"10070","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;worsleiensis"
"10071","aerobic_chemoheterotrophy;chemoheterotrophy;intracellular_parasites","Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;yabuuchiae"
"10072","nitrate_reduction;ureolysis","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Arenimonas;maotaiensis"
"10073","ureolysis","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Lysobacter;gummosus"
"10074","aerobic_chemoheterotrophy;chemoheterotrophy;iron_respiration","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Metallibacterium;scheffleri"
"10075","nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Mizugakiibacter;sediminis"
"10076","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;acidaminiphila"
"10077","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;bentonitica"
"10078","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;chelatiphaga"
"10079","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;daejeonensis"
"10080","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;geniculata"
"10081","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;ginsengisoli"
"10082","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;humi"
"10083","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;indicatrix"
"10084","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;koreensis"
"10085","aerobic_chemoheterotrophy;animal_parasites_or_symbionts;chemoheterotrophy;human_associated;human_pathogens_all","Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;lactitubi"
